name,method,correct_ratio,correct_seed,lr,epochs,optimizer,mask_stage,correct_accuracy,wrong_accuracy,forgetting_rate
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr5e-7-ep1-optsgd-masknone,sft,100.0,0,5e-7,1,sgd,none,0.35396039603960394,0.5736994219653179,0.6460396039603961
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr5e-7-ep1-optadamw-masknone,sft,100.0,0,5e-7,1,adamw,none,0.28217821782178215,0.6242774566473989,0.7178217821782178
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr2e-7-ep3-optsgd-masknone,sft,100.0,0,2e-7,3,sgd,none,0.3564356435643564,0.5838150289017341,0.6435643564356436
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr2e-7-ep3-optadamw-masknone,sft,100.0,0,2e-7,3,adamw,none,0.3118811881188119,0.7153179190751445,0.6881188118811881
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr2e-7-ep2-optsgd-masknone,sft,100.0,0,2e-7,2,sgd,none,0.3712871287128713,0.5809248554913294,0.6287128712871287
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr2e-7-ep2-optadamw-masknone,sft,100.0,0,2e-7,2,adamw,none,0.31435643564356436,0.615606936416185,0.6856435643564356
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr2e-7-ep1-optsgd-masknone,sft,100.0,0,2e-7,1,sgd,none,0.45544554455445546,0.5563583815028902,0.5445544554455446
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr2e-7-ep1-optadamw-masknone,sft,100.0,0,2e-7,1,adamw,none,0.3316831683168317,0.5765895953757225,0.6683168316831682
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr1e-7-ep3-optsgd-masknone,sft,100.0,0,1e-7,3,sgd,none,0.41089108910891087,0.5823699421965318,0.5891089108910892
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr1e-7-ep3-optadamw-masknone,sft,100.0,0,1e-7,3,adamw,none,0.33663366336633666,0.6141618497109826,0.6633663366336633
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr1e-7-ep2-optsgd-masknone,sft,100.0,0,1e-7,2,sgd,none,0.46534653465346537,0.5549132947976878,0.5346534653465347
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr1e-7-ep2-optadamw-masknone,sft,100.0,0,1e-7,2,adamw,none,0.3465346534653465,0.5982658959537572,0.6534653465346535
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr1e-7-ep1-optsgd-masknone,sft,100.0,0,1e-7,1,sgd,none,0.5618811881188119,0.5187861271676301,0.43811881188118806
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr1e-7-ep1-optadamw-masknone,sft,100.0,0,1e-7,1,adamw,none,0.37623762376237624,0.565028901734104,0.6237623762376238
