name,method,correct_ratio,correct_seed,lr,epochs,optimizer,mask_stage,correct_accuracy,wrong_accuracy,forgetting_rate
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr5e-5-ep1-optsgd-maskgradient,cnl,100.0,0,0.00005,1,sgd,gradient,0.1311881188118812,0.3236994219653179,0.8688118811881188
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr5e-5-ep1-optsgd-maskupdate,cnl,80.0,0,0.00005,1,sgd,update,0.1238390092879257,0.3236994219653179,0.8761609907120743
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr5e-5-ep1-optsgd-maskgradient,cnl,80.0,0,0.00005,1,sgd,gradient,0.1238390092879257,0.3222543352601156,0.8761609907120743
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr5e-5-ep1-optsgd-maskupdate,cnl,60.0,0,0.00005,1,sgd,update,0.16115702479338842,0.3236994219653179,0.8388429752066116
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr5e-5-ep1-optsgd-maskgradient,cnl,60.0,0,0.00005,1,sgd,gradient,0.16115702479338842,0.3236994219653179,0.8388429752066116
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr5e-5-ep1-optsgd-maskupdate,cnl,40.0,0,0.00005,1,sgd,update,0.16666666666666666,0.3222543352601156,0.8333333333333334
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr5e-5-ep1-optsgd-maskgradient,cnl,40.0,0,0.00005,1,sgd,gradient,0.16666666666666666,0.3222543352601156,0.8333333333333334
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr5e-5-ep1-optsgd-maskupdate,cnl,20.0,0,0.00005,1,sgd,update,0.1728395061728395,0.3222543352601156,0.8271604938271605
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr5e-5-ep1-optsgd-maskgradient,cnl,20.0,0,0.00005,1,sgd,gradient,0.1728395061728395,0.3222543352601156,0.8271604938271605
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr5e-5-ep1-optsgd-maskupdate,cnl,10.0,0,0.00005,1,sgd,update,0.15,0.36560693641618497,0.85
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr5e-5-ep1-optsgd-maskgradient,cnl,10.0,0,0.00005,1,sgd,gradient,0.15,0.36560693641618497,0.85
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr5e-5-ep1-optadamw-masknone,sft,100.0,0,0.00005,1,adamw,none,0.0594059405940594,0.33670520231213874,0.9405940594059405
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr5e-5-ep1-optadamw-maskupdate,cnl,100.0,0,0.00005,1,adamw,update,0.0594059405940594,0.33670520231213874,0.9405940594059405
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr5e-5-ep1-optadamw-maskgradient,cnl,100.0,0,0.00005,1,adamw,gradient,0.1311881188118812,0.3236994219653179,0.8688118811881188
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr5e-5-ep1-optadamw-maskupdate,cnl,80.0,0,0.00005,1,adamw,update,0.06501547987616099,0.33670520231213874,0.934984520123839
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr5e-5-ep1-optadamw-maskgradient,cnl,80.0,0,0.00005,1,adamw,gradient,0.1609907120743034,0.3265895953757225,0.8390092879256966
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr5e-5-ep1-optadamw-maskupdate,cnl,60.0,0,0.00005,1,adamw,update,0.05371900826446281,0.33670520231213874,0.9462809917355371
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr5e-5-ep1-optadamw-maskgradient,cnl,60.0,0,0.00005,1,adamw,gradient,0.08677685950413223,0.34826589595375723,0.9132231404958677
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr5e-5-ep1-optadamw-maskupdate,cnl,40.0,0,0.00005,1,adamw,update,0.06790123456790123,0.33670520231213874,0.9320987654320988
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr5e-5-ep1-optadamw-maskgradient,cnl,40.0,0,0.00005,1,adamw,gradient,0.14814814814814814,0.3236994219653179,0.8518518518518519
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr5e-5-ep1-optadamw-maskupdate,cnl,20.0,0,0.00005,1,adamw,update,0.04938271604938271,0.33670520231213874,0.9506172839506173
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr5e-5-ep1-optadamw-maskgradient,cnl,20.0,0,0.00005,1,adamw,gradient,0.12345679012345678,0.32803468208092484,0.8765432098765432
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr5e-5-ep1-optadamw-maskupdate,cnl,10.0,0,0.00005,1,adamw,update,0.05,0.33670520231213874,0.95
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr5e-5-ep1-optadamw-maskgradient,cnl,10.0,0,0.00005,1,adamw,gradient,0.125,0.3236994219653179,0.875
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr2e-5-ep3-optsgd-masknone,sft,100.0,0,0.00002,3,sgd,none,0.30445544554455445,0.934971098265896,0.6955445544554455
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-5-ep3-optsgd-maskupdate,cnl,100.0,0,0.00002,3,sgd,update,0.1311881188118812,0.3309248554913295,0.8688118811881188
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-5-ep3-optsgd-maskgradient,cnl,100.0,0,0.00002,3,sgd,gradient,0.1311881188118812,0.3236994219653179,0.8688118811881188
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-5-ep3-optsgd-maskupdate,cnl,80.0,0,0.00002,3,sgd,update,0.1609907120743034,0.3265895953757225,0.8390092879256966
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-5-ep3-optsgd-maskgradient,cnl,80.0,0,0.00002,3,sgd,gradient,0.1238390092879257,0.32514450867052025,0.8761609907120743
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-5-ep3-optsgd-maskupdate,cnl,60.0,0,0.00002,3,sgd,update,0.16115702479338842,0.3236994219653179,0.8388429752066116
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-5-ep3-optsgd-maskgradient,cnl,60.0,0,0.00002,3,sgd,gradient,0.15702479338842976,0.3265895953757225,0.8429752066115702
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-5-ep3-optsgd-maskupdate,cnl,40.0,0,0.00002,3,sgd,update,0.1419753086419753,0.35260115606936415,0.8580246913580247
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-5-ep3-optsgd-maskgradient,cnl,40.0,0,0.00002,3,sgd,gradient,0.15432098765432098,0.3265895953757225,0.845679012345679
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-5-ep3-optsgd-maskupdate,cnl,20.0,0,0.00002,3,sgd,update,0.1728395061728395,0.3236994219653179,0.8271604938271605
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-5-ep3-optsgd-maskgradient,cnl,20.0,0,0.00002,3,sgd,gradient,0.1728395061728395,0.3236994219653179,0.8271604938271605
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-5-ep3-optsgd-maskupdate,cnl,10.0,0,0.00002,3,sgd,update,0.225,0.3265895953757225,0.775
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-5-ep3-optsgd-maskgradient,cnl,10.0,0,0.00002,3,sgd,gradient,0.125,0.3236994219653179,0.875
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr2e-5-ep3-optadamw-masknone,sft,100.0,0,0.00002,3,adamw,none,0.06930693069306931,0.4667630057803468,0.9306930693069306
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-5-ep3-optadamw-maskupdate,cnl,100.0,0,0.00002,3,adamw,update,0.0594059405940594,0.33670520231213874,0.9405940594059405
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-5-ep3-optadamw-maskgradient,cnl,100.0,0,0.00002,3,adamw,gradient,0.1311881188118812,0.3236994219653179,0.8688118811881188
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-5-ep3-optadamw-maskupdate,cnl,80.0,0,0.00002,3,adamw,update,0.06501547987616099,0.33670520231213874,0.934984520123839
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-5-ep3-optadamw-maskgradient,cnl,80.0,0,0.00002,3,adamw,gradient,0.06501547987616099,0.33670520231213874,0.934984520123839
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-5-ep3-optadamw-maskupdate,cnl,60.0,0,0.00002,3,adamw,update,0.05371900826446281,0.33670520231213874,0.9462809917355371
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-5-ep3-optadamw-maskgradient,cnl,60.0,0,0.00002,3,adamw,gradient,0.16115702479338842,0.3236994219653179,0.8388429752066116
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-5-ep3-optadamw-maskupdate,cnl,40.0,0,0.00002,3,adamw,update,0.06790123456790123,0.34104046242774566,0.9320987654320988
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-5-ep3-optadamw-maskgradient,cnl,40.0,0,0.00002,3,adamw,gradient,0.15432098765432098,0.3265895953757225,0.845679012345679
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-5-ep3-optadamw-maskupdate,cnl,20.0,0,0.00002,3,adamw,update,0.04938271604938271,0.33959537572254334,0.9506172839506173
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-5-ep3-optadamw-maskgradient,cnl,20.0,0,0.00002,3,adamw,gradient,0.12345679012345678,0.3265895953757225,0.8765432098765432
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-5-ep3-optadamw-maskupdate,cnl,10.0,0,0.00002,3,adamw,update,0.075,0.3916184971098266,0.925
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-5-ep3-optadamw-maskgradient,cnl,10.0,0,0.00002,3,adamw,gradient,0.05,0.33670520231213874,0.95
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr2e-5-ep2-optsgd-masknone,sft,100.0,0,0.00002,2,sgd,none,0.25,0.8251445086705202,0.75
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-5-ep2-optsgd-maskupdate,cnl,100.0,0,0.00002,2,sgd,update,0.13366336633663367,0.315028901734104,0.8663366336633663
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-5-ep2-optsgd-maskgradient,cnl,100.0,0,0.00002,2,sgd,gradient,0.1311881188118812,0.32947976878612717,0.8688118811881188
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-5-ep2-optsgd-maskupdate,cnl,80.0,0,0.00002,2,sgd,update,0.12693498452012383,0.3236994219653179,0.8730650154798761
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-5-ep2-optsgd-maskgradient,cnl,80.0,0,0.00002,2,sgd,gradient,0.12693498452012383,0.3236994219653179,0.8730650154798761
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-5-ep2-optsgd-maskupdate,cnl,60.0,0,0.00002,2,sgd,update,0.1487603305785124,0.319364161849711,0.8512396694214877
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-5-ep2-optsgd-maskgradient,cnl,60.0,0,0.00002,2,sgd,gradient,0.17355371900826447,0.3222543352601156,0.8264462809917356
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-5-ep2-optsgd-maskupdate,cnl,40.0,0,0.00002,2,sgd,update,0.14814814814814814,0.3236994219653179,0.8518518518518519
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-5-ep2-optsgd-maskgradient,cnl,40.0,0,0.00002,2,sgd,gradient,0.14814814814814814,0.3236994219653179,0.8518518518518519
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-5-ep2-optsgd-maskupdate,cnl,20.0,0,0.00002,2,sgd,update,0.1728395061728395,0.3236994219653179,0.8271604938271605
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-5-ep2-optsgd-maskgradient,cnl,20.0,0,0.00002,2,sgd,gradient,0.1728395061728395,0.3236994219653179,0.8271604938271605
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-5-ep2-optsgd-maskupdate,cnl,10.0,0,0.00002,2,sgd,update,0.175,0.31213872832369943,0.825
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-5-ep2-optsgd-maskgradient,cnl,10.0,0,0.00002,2,sgd,gradient,0.125,0.3222543352601156,0.875
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr2e-5-ep2-optadamw-masknone,sft,100.0,0,0.00002,2,adamw,none,0.0594059405940594,0.33959537572254334,0.9405940594059405
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-5-ep2-optadamw-maskupdate,cnl,100.0,0,0.00002,2,adamw,update,0.0594059405940594,0.33670520231213874,0.9405940594059405
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-5-ep2-optadamw-maskgradient,cnl,100.0,0,0.00002,2,adamw,gradient,0.15346534653465346,0.3265895953757225,0.8465346534653465
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-5-ep2-optadamw-maskupdate,cnl,80.0,0,0.00002,2,adamw,update,0.06501547987616099,0.33815028901734107,0.934984520123839
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-5-ep2-optadamw-maskgradient,cnl,80.0,0,0.00002,2,adamw,gradient,0.1609907120743034,0.3265895953757225,0.8390092879256966
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-5-ep2-optadamw-maskupdate,cnl,60.0,0,0.00002,2,adamw,update,0.05371900826446281,0.33670520231213874,0.9462809917355371
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-5-ep2-optadamw-maskgradient,cnl,60.0,0,0.00002,2,adamw,gradient,0.05371900826446281,0.33670520231213874,0.9462809917355371
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-5-ep2-optadamw-maskupdate,cnl,40.0,0,0.00002,2,adamw,update,0.06790123456790123,0.33670520231213874,0.9320987654320988
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-5-ep2-optadamw-maskgradient,cnl,40.0,0,0.00002,2,adamw,gradient,0.15432098765432098,0.3265895953757225,0.845679012345679
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-5-ep2-optadamw-maskupdate,cnl,20.0,0,0.00002,2,adamw,update,0.04938271604938271,0.3453757225433526,0.9506172839506173
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-5-ep2-optadamw-maskgradient,cnl,20.0,0,0.00002,2,adamw,gradient,0.04938271604938271,0.33670520231213874,0.9506172839506173
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-5-ep2-optadamw-maskupdate,cnl,10.0,0,0.00002,2,adamw,update,0.075,0.34971098265895956,0.925
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-5-ep2-optadamw-maskgradient,cnl,10.0,0,0.00002,2,adamw,gradient,0.125,0.3236994219653179,0.875
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr2e-5-ep1-optsgd-masknone,sft,100.0,0,0.00002,1,sgd,none,0.27970297029702973,0.7832369942196532,0.7202970297029703
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-5-ep1-optsgd-maskupdate,cnl,100.0,0,0.00002,1,sgd,update,0.12871287128712872,0.3265895953757225,0.8712871287128713
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-5-ep1-optsgd-maskgradient,cnl,100.0,0,0.00002,1,sgd,gradient,0.1188118811881188,0.3078034682080925,0.8811881188118812
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-5-ep1-optsgd-maskupdate,cnl,80.0,0,0.00002,1,sgd,update,0.1393188854489164,0.315028901734104,0.8606811145510835
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-5-ep1-optsgd-maskgradient,cnl,80.0,0,0.00002,1,sgd,gradient,0.1393188854489164,0.315028901734104,0.8606811145510835
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-5-ep1-optsgd-maskupdate,cnl,60.0,0,0.00002,1,sgd,update,0.1446280991735537,0.3916184971098266,0.8553719008264463
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-5-ep1-optsgd-maskgradient,cnl,60.0,0,0.00002,1,sgd,gradient,0.1446280991735537,0.3916184971098266,0.8553719008264463
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-5-ep1-optsgd-maskupdate,cnl,40.0,0,0.00002,1,sgd,update,0.12962962962962962,0.319364161849711,0.8703703703703703
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-5-ep1-optsgd-maskgradient,cnl,40.0,0,0.00002,1,sgd,gradient,0.12962962962962962,0.319364161849711,0.8703703703703703
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-5-ep1-optsgd-maskupdate,cnl,20.0,0,0.00002,1,sgd,update,0.1111111111111111,0.3945086705202312,0.8888888888888888
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-5-ep1-optsgd-maskgradient,cnl,20.0,0,0.00002,1,sgd,gradient,0.1111111111111111,0.3945086705202312,0.8888888888888888
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-5-ep1-optsgd-maskupdate,cnl,10.0,0,0.00002,1,sgd,update,0.175,0.3699421965317919,0.825
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-5-ep1-optsgd-maskgradient,cnl,10.0,0,0.00002,1,sgd,gradient,0.175,0.3699421965317919,0.825
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr2e-5-ep1-optadamw-masknone,sft,100.0,0,0.00002,1,adamw,none,0.0594059405940594,0.33670520231213874,0.9405940594059405
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-5-ep1-optadamw-maskupdate,cnl,100.0,0,0.00002,1,adamw,update,0.0594059405940594,0.33670520231213874,0.9405940594059405
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-5-ep1-optadamw-maskgradient,cnl,100.0,0,0.00002,1,adamw,gradient,0.15346534653465346,0.3265895953757225,0.8465346534653465
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-5-ep1-optadamw-maskupdate,cnl,80.0,0,0.00002,1,adamw,update,0.06501547987616099,0.33670520231213874,0.934984520123839
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-5-ep1-optadamw-maskgradient,cnl,80.0,0,0.00002,1,adamw,gradient,0.06501547987616099,0.33670520231213874,0.934984520123839
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-5-ep1-optadamw-maskupdate,cnl,60.0,0,0.00002,1,adamw,update,0.05371900826446281,0.33670520231213874,0.9462809917355371
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-5-ep1-optadamw-maskgradient,cnl,60.0,0,0.00002,1,adamw,gradient,0.15702479338842976,0.3265895953757225,0.8429752066115702
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-5-ep1-optadamw-maskupdate,cnl,40.0,0,0.00002,1,adamw,update,0.06790123456790123,0.33670520231213874,0.9320987654320988
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-5-ep1-optadamw-maskgradient,cnl,40.0,0,0.00002,1,adamw,gradient,0.06790123456790123,0.33670520231213874,0.9320987654320988
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-5-ep1-optadamw-maskupdate,cnl,20.0,0,0.00002,1,adamw,update,0.04938271604938271,0.33670520231213874,0.9506172839506173
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-5-ep1-optadamw-maskgradient,cnl,20.0,0,0.00002,1,adamw,gradient,0.12345679012345678,0.3265895953757225,0.8765432098765432
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-5-ep1-optadamw-maskupdate,cnl,10.0,0,0.00002,1,adamw,update,0.15,0.596820809248555,0.85
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-5-ep1-optadamw-maskgradient,cnl,10.0,0,0.00002,1,adamw,gradient,0.05,0.33670520231213874,0.95
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr1e-5-ep3-optsgd-masknone,sft,100.0,0,0.00001,3,sgd,none,0.31683168316831684,0.9060693641618496,0.6831683168316831
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-5-ep3-optsgd-maskupdate,cnl,100.0,0,0.00001,3,sgd,update,0.1311881188118812,0.3236994219653179,0.8688118811881188
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-5-ep3-optsgd-maskgradient,cnl,100.0,0,0.00001,3,sgd,gradient,0.1311881188118812,0.3236994219653179,0.8688118811881188
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-5-ep3-optsgd-maskupdate,cnl,80.0,0,0.00001,3,sgd,update,0.108359133126935,0.3540462427745665,0.891640866873065
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-5-ep3-optsgd-maskgradient,cnl,80.0,0,0.00001,3,sgd,gradient,0.108359133126935,0.3540462427745665,0.891640866873065
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-5-ep3-optsgd-maskupdate,cnl,60.0,0,0.00001,3,sgd,update,0.16942148760330578,0.3179190751445087,0.8305785123966942
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-5-ep3-optsgd-maskgradient,cnl,60.0,0,0.00001,3,sgd,gradient,0.16942148760330578,0.3179190751445087,0.8305785123966942
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-5-ep3-optsgd-maskupdate,cnl,40.0,0,0.00001,3,sgd,update,0.14814814814814814,0.3786127167630058,0.8518518518518519
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-5-ep3-optsgd-maskgradient,cnl,40.0,0,0.00001,3,sgd,gradient,0.14814814814814814,0.3786127167630058,0.8518518518518519
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-5-ep3-optsgd-maskupdate,cnl,20.0,0,0.00001,3,sgd,update,0.24691358024691357,0.319364161849711,0.7530864197530864
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-5-ep3-optsgd-maskgradient,cnl,20.0,0,0.00001,3,sgd,gradient,0.24691358024691357,0.319364161849711,0.7530864197530864
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-5-ep3-optsgd-maskupdate,cnl,10.0,0,0.00001,3,sgd,update,0.2,0.32803468208092484,0.8
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-5-ep3-optsgd-maskgradient,cnl,10.0,0,0.00001,3,sgd,gradient,0.2,0.32803468208092484,0.8
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr1e-5-ep3-optadamw-masknone,sft,100.0,0,0.00001,3,adamw,none,0.19554455445544555,0.8367052023121387,0.8044554455445545
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-5-ep3-optadamw-maskupdate,cnl,100.0,0,0.00001,3,adamw,update,0.2871287128712871,0.8121387283236994,0.7128712871287128
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-5-ep3-optadamw-maskgradient,cnl,100.0,0,0.00001,3,adamw,gradient,0.150990099009901,0.3222543352601156,0.849009900990099
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-5-ep3-optadamw-maskupdate,cnl,80.0,0,0.00001,3,adamw,update,0.3065015479876161,0.8323699421965318,0.6934984520123839
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-5-ep3-optadamw-maskgradient,cnl,80.0,0,0.00001,3,adamw,gradient,0.08668730650154799,0.34826589595375723,0.913312693498452
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-5-ep3-optadamw-maskupdate,cnl,60.0,0,0.00001,3,adamw,update,0.3181818181818182,0.7398843930635838,0.6818181818181819
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-5-ep3-optadamw-maskgradient,cnl,60.0,0,0.00001,3,adamw,gradient,0.05785123966942149,0.33959537572254334,0.9421487603305785
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-5-ep3-optadamw-maskupdate,cnl,40.0,0,0.00001,3,adamw,update,0.3395061728395062,0.8034682080924855,0.6604938271604939
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-5-ep3-optadamw-maskgradient,cnl,40.0,0,0.00001,3,adamw,gradient,0.06790123456790123,0.33670520231213874,0.9320987654320988
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-5-ep3-optadamw-maskupdate,cnl,20.0,0,0.00001,3,adamw,update,0.3333333333333333,0.7991329479768786,0.6666666666666667
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-5-ep3-optadamw-maskgradient,cnl,20.0,0,0.00001,3,adamw,gradient,0.12345679012345678,0.3265895953757225,0.8765432098765432
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-5-ep3-optadamw-maskupdate,cnl,10.0,0,0.00001,3,adamw,update,0.325,0.6979768786127167,0.675
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-5-ep3-optadamw-maskgradient,cnl,10.0,0,0.00001,3,adamw,gradient,0.05,0.33670520231213874,0.95
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr1e-5-ep2-optsgd-masknone,sft,100.0,0,0.00001,2,sgd,none,0.27970297029702973,0.8352601156069365,0.7202970297029703
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-5-ep2-optsgd-maskupdate,cnl,100.0,0,0.00001,2,sgd,update,0.15346534653465346,0.3684971098265896,0.8465346534653465
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-5-ep2-optsgd-maskgradient,cnl,100.0,0,0.00001,2,sgd,gradient,0.15346534653465346,0.3684971098265896,0.8465346534653465
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-5-ep2-optsgd-maskupdate,cnl,80.0,0,0.00001,2,sgd,update,0.1331269349845201,0.3569364161849711,0.8668730650154799
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-5-ep2-optsgd-maskgradient,cnl,80.0,0,0.00001,2,sgd,gradient,0.1331269349845201,0.3569364161849711,0.8668730650154799
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-5-ep2-optsgd-maskupdate,cnl,60.0,0,0.00001,2,sgd,update,0.1859504132231405,0.3468208092485549,0.8140495867768596
