name,method,correct_ratio,correct_seed,lr,epochs,optimizer,mask_stage,correct_accuracy,wrong_accuracy,forgetting_rate
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-8-ep3-optsgd-maskgradient,cnl,60.0,0,2e-8,3,sgd,gradient,0.9421487603305784,0.20086705202312136,0.05785123966942163
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-8-ep3-optsgd-maskupdate,cnl,40.0,0,2e-8,3,sgd,update,0.9691358024691358,0.1936416184971098,0.030864197530864224
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-8-ep3-optsgd-maskgradient,cnl,40.0,0,2e-8,3,sgd,gradient,0.9691358024691358,0.1936416184971098,0.030864197530864224
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-8-ep3-optsgd-maskupdate,cnl,20.0,0,2e-8,3,sgd,update,0.9876543209876544,0.203757225433526,0.012345679012345623
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-8-ep3-optsgd-maskgradient,cnl,20.0,0,2e-8,3,sgd,gradient,0.9876543209876544,0.203757225433526,0.012345679012345623
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-8-ep3-optsgd-maskupdate,cnl,10.0,0,2e-8,3,sgd,update,1.0,0.22254335260115607,0.0
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-8-ep3-optsgd-maskgradient,cnl,10.0,0,2e-8,3,sgd,gradient,1.0,0.22254335260115607,0.0
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-8-ep3-optadamw-maskupdate,cnl,100.0,0,2e-8,3,adamw,update,0.8391089108910891,0.3309248554913295,0.16089108910891092
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-8-ep3-optadamw-maskgradient,cnl,100.0,0,2e-8,3,adamw,gradient,0.9925742574257426,0.11127167630057803,0.007425742574257432
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-8-ep3-optadamw-maskupdate,cnl,80.0,0,2e-8,3,adamw,update,0.826625386996904,0.33959537572254334,0.17337461300309598
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-8-ep3-optadamw-maskgradient,cnl,80.0,0,2e-8,3,adamw,gradient,0.9938080495356038,0.10260115606936417,0.006191950464396245
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-8-ep3-optadamw-maskupdate,cnl,60.0,0,2e-8,3,adamw,update,0.7975206611570248,0.33815028901734107,0.2024793388429752
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-8-ep3-optadamw-maskgradient,cnl,60.0,0,2e-8,3,adamw,gradient,0.9917355371900828,0.1315028901734104,0.008264462809917217
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-8-ep3-optadamw-maskupdate,cnl,40.0,0,2e-8,3,adamw,update,0.845679012345679,0.3236994219653179,0.154320987654321
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-8-ep3-optadamw-maskgradient,cnl,40.0,0,2e-8,3,adamw,gradient,1.0,0.10115606936416184,0.0
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-8-ep3-optadamw-maskupdate,cnl,20.0,0,2e-8,3,adamw,update,0.8024691358024691,0.342485549132948,0.19753086419753085
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-8-ep3-optadamw-maskgradient,cnl,20.0,0,2e-8,3,adamw,gradient,1.0,0.14450867052023122,0.0
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-8-ep3-optadamw-maskupdate,cnl,10.0,0,2e-8,3,adamw,update,0.9,0.34971098265895956,0.09999999999999998
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-8-ep3-optadamw-maskgradient,cnl,10.0,0,2e-8,3,adamw,gradient,1.0,0.17341040462427745,0.0
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-8-ep2-optsgd-maskupdate,cnl,100.0,0,2e-8,2,sgd,update,0.8663366336633663,0.29335260115606937,0.13366336633663367
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-8-ep2-optsgd-maskgradient,cnl,100.0,0,2e-8,2,sgd,gradient,0.8663366336633663,0.29335260115606937,0.13366336633663367
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-8-ep2-optsgd-maskupdate,cnl,80.0,0,2e-8,2,sgd,update,0.8730650154798761,0.2904624277456647,0.12693498452012386
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-8-ep2-optsgd-maskgradient,cnl,80.0,0,2e-8,2,sgd,gradient,0.8730650154798761,0.2904624277456647,0.12693498452012386
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-8-ep2-optsgd-maskupdate,cnl,60.0,0,2e-8,2,sgd,update,0.8429752066115702,0.29624277456647397,0.15702479338842978
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-8-ep2-optsgd-maskgradient,cnl,60.0,0,2e-8,2,sgd,gradient,0.8429752066115702,0.29624277456647397,0.15702479338842978
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-8-ep2-optsgd-maskupdate,cnl,40.0,0,2e-8,2,sgd,update,0.9074074074074074,0.2875722543352601,0.09259259259259256
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-8-ep2-optsgd-maskgradient,cnl,40.0,0,2e-8,2,sgd,gradient,0.9074074074074074,0.2875722543352601,0.09259259259259256
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-8-ep2-optsgd-maskupdate,cnl,20.0,0,2e-8,2,sgd,update,0.8888888888888888,0.2991329479768786,0.11111111111111116
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-8-ep2-optsgd-maskgradient,cnl,20.0,0,2e-8,2,sgd,gradient,0.8888888888888888,0.2991329479768786,0.11111111111111116
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-8-ep2-optsgd-maskupdate,cnl,10.0,0,2e-8,2,sgd,update,0.9,0.3078034682080925,0.09999999999999998
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-8-ep2-optsgd-maskgradient,cnl,10.0,0,2e-8,2,sgd,gradient,0.9,0.3078034682080925,0.09999999999999998
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-8-ep2-optadamw-maskupdate,cnl,100.0,0,2e-8,2,adamw,update,0.8118811881188119,0.3511560693641618,0.18811881188118806
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-8-ep2-optadamw-maskgradient,cnl,100.0,0,2e-8,2,adamw,gradient,0.9084158415841584,0.27167630057803466,0.09158415841584155
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-8-ep2-optadamw-maskupdate,cnl,80.0,0,2e-8,2,adamw,update,0.8204334365325078,0.3511560693641618,0.17956656346749222
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-8-ep2-optadamw-maskgradient,cnl,80.0,0,2e-8,2,adamw,gradient,0.9256965944272446,0.2615606936416185,0.07430340557275539
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-8-ep2-optadamw-maskupdate,cnl,60.0,0,2e-8,2,adamw,update,0.7727272727272727,0.3511560693641618,0.2272727272727273
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-8-ep2-optadamw-maskgradient,cnl,60.0,0,2e-8,2,adamw,gradient,0.9049586776859504,0.2774566473988439,0.0950413223140496
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-8-ep2-optadamw-maskupdate,cnl,40.0,0,2e-8,2,adamw,update,0.8271604938271605,0.3453757225433526,0.1728395061728395
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-8-ep2-optadamw-maskgradient,cnl,40.0,0,2e-8,2,adamw,gradient,0.9382716049382716,0.2630057803468208,0.06172839506172845
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-8-ep2-optadamw-maskupdate,cnl,20.0,0,2e-8,2,adamw,update,0.7654320987654321,0.3511560693641618,0.23456790123456794
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-8-ep2-optadamw-maskgradient,cnl,20.0,0,2e-8,2,adamw,gradient,0.9506172839506172,0.2630057803468208,0.049382716049382824
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-8-ep2-optadamw-maskupdate,cnl,10.0,0,2e-8,2,adamw,update,0.9,0.35260115606936415,0.09999999999999998
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-8-ep2-optadamw-maskgradient,cnl,10.0,0,2e-8,2,adamw,gradient,1.0,0.273121387283237,0.0
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-8-ep1-optsgd-maskupdate,cnl,100.0,0,2e-8,1,sgd,update,0.7995049504950495,0.3901734104046243,0.20049504950495045
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-8-ep1-optsgd-maskgradient,cnl,100.0,0,2e-8,1,sgd,gradient,0.7995049504950495,0.3901734104046243,0.20049504950495045
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-8-ep1-optsgd-maskupdate,cnl,80.0,0,2e-8,1,sgd,update,0.8018575851393189,0.3901734104046243,0.19814241486068107
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-8-ep1-optsgd-maskgradient,cnl,80.0,0,2e-8,1,sgd,gradient,0.8018575851393189,0.3901734104046243,0.19814241486068107
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-8-ep1-optsgd-maskupdate,cnl,60.0,0,2e-8,1,sgd,update,0.768595041322314,0.3930635838150289,0.23140495867768596
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-8-ep1-optsgd-maskgradient,cnl,60.0,0,2e-8,1,sgd,gradient,0.768595041322314,0.3930635838150289,0.23140495867768596
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-8-ep1-optsgd-maskupdate,cnl,40.0,0,2e-8,1,sgd,update,0.8209876543209876,0.3901734104046243,0.17901234567901236
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-8-ep1-optsgd-maskgradient,cnl,40.0,0,2e-8,1,sgd,gradient,0.8209876543209876,0.3901734104046243,0.17901234567901236
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-8-ep1-optsgd-maskupdate,cnl,20.0,0,2e-8,1,sgd,update,0.7407407407407407,0.39739884393063585,0.2592592592592593
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-8-ep1-optsgd-maskgradient,cnl,20.0,0,2e-8,1,sgd,gradient,0.7407407407407407,0.39739884393063585,0.2592592592592593
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-8-ep1-optsgd-maskupdate,cnl,10.0,0,2e-8,1,sgd,update,0.85,0.38583815028901736,0.15000000000000002
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-8-ep1-optsgd-maskgradient,cnl,10.0,0,2e-8,1,sgd,gradient,0.85,0.38583815028901736,0.15000000000000002
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-8-ep1-optadamw-maskupdate,cnl,100.0,0,2e-8,1,adamw,update,0.7945544554455446,0.3612716763005781,0.2054455445544554
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-8-ep1-optadamw-maskgradient,cnl,100.0,0,2e-8,1,adamw,gradient,0.6905940594059405,0.4552023121387283,0.30940594059405946
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-8-ep1-optadamw-maskupdate,cnl,80.0,0,2e-8,1,adamw,update,0.7987616099071208,0.3583815028901734,0.20123839009287925
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-8-ep1-optadamw-maskgradient,cnl,80.0,0,2e-8,1,adamw,gradient,0.6996904024767802,0.44942196531791906,0.30030959752321984
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-8-ep1-optadamw-maskupdate,cnl,60.0,0,2e-8,1,adamw,update,0.756198347107438,0.3627167630057804,0.24380165289256195
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-8-ep1-optadamw-maskgradient,cnl,60.0,0,2e-8,1,adamw,gradient,0.6776859504132231,0.45809248554913296,0.3223140495867769
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-8-ep1-optadamw-maskupdate,cnl,40.0,0,2e-8,1,adamw,update,0.8148148148148148,0.3554913294797688,0.18518518518518523
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-8-ep1-optadamw-maskgradient,cnl,40.0,0,2e-8,1,adamw,gradient,0.7098765432098766,0.45809248554913296,0.2901234567901234
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-8-ep1-optadamw-maskupdate,cnl,20.0,0,2e-8,1,adamw,update,0.7407407407407407,0.3583815028901734,0.2592592592592593
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-8-ep1-optadamw-maskgradient,cnl,20.0,0,2e-8,1,adamw,gradient,0.654320987654321,0.4523121387283237,0.345679012345679
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-8-ep1-optadamw-maskupdate,cnl,10.0,0,2e-8,1,adamw,update,0.875,0.3627167630057804,0.125
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-8-ep1-optadamw-maskgradient,cnl,10.0,0,2e-8,1,adamw,gradient,0.7,0.4523121387283237,0.30000000000000004
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-8-ep3-optsgd-maskupdate,cnl,100.0,0,1e-8,3,sgd,update,0.9628712871287128,0.13005780346820808,0.03712871287128716
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-8-ep3-optsgd-maskgradient,cnl,100.0,0,1e-8,3,sgd,gradient,0.9628712871287128,0.13005780346820808,0.03712871287128716
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-8-ep3-optsgd-maskupdate,cnl,80.0,0,1e-8,3,sgd,update,0.9690402476780186,0.1315028901734104,0.03095975232198145
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-8-ep3-optsgd-maskgradient,cnl,80.0,0,1e-8,3,sgd,gradient,0.9690402476780186,0.1315028901734104,0.03095975232198145
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-8-ep3-optsgd-maskupdate,cnl,60.0,0,1e-8,3,sgd,update,0.9710743801652892,0.1286127167630058,0.02892561983471076
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-8-ep3-optsgd-maskgradient,cnl,60.0,0,1e-8,3,sgd,gradient,0.9710743801652892,0.1286127167630058,0.02892561983471076
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-8-ep3-optsgd-maskupdate,cnl,40.0,0,1e-8,3,sgd,update,0.9814814814814816,0.13439306358381503,0.01851851851851838
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-8-ep3-optsgd-maskgradient,cnl,40.0,0,1e-8,3,sgd,gradient,0.9814814814814816,0.13439306358381503,0.01851851851851838
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-8-ep3-optsgd-maskupdate,cnl,20.0,0,1e-8,3,sgd,update,1.0,0.14450867052023122,0.0
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-8-ep3-optsgd-maskgradient,cnl,20.0,0,1e-8,3,sgd,gradient,1.0,0.14450867052023122,0.0
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-8-ep3-optsgd-maskupdate,cnl,10.0,0,1e-8,3,sgd,update,1.0,0.17341040462427745,0.0
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-8-ep3-optsgd-maskgradient,cnl,10.0,0,1e-8,3,sgd,gradient,1.0,0.17341040462427745,0.0
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-8-ep3-optadamw-maskupdate,cnl,100.0,0,1e-8,3,adamw,update,0.9653465346534652,0.12716763005780346,0.034653465346534795
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-8-ep3-optadamw-maskgradient,cnl,100.0,0,1e-8,3,adamw,gradient,1.0,0.05202312138728324,0.0
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-8-ep3-optadamw-maskupdate,cnl,80.0,0,1e-8,3,adamw,update,0.9659442724458204,0.1315028901734104,0.03405572755417963
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-8-ep3-optadamw-maskgradient,cnl,80.0,0,1e-8,3,adamw,gradient,0.9969040247678018,0.05635838150289017,0.003095975232198178
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-8-ep3-optadamw-maskupdate,cnl,60.0,0,1e-8,3,adamw,update,0.9669421487603306,0.1416184971098266,0.03305785123966942
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-8-ep3-optadamw-maskgradient,cnl,60.0,0,1e-8,3,adamw,gradient,1.0,0.05780346820809248,0.0
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-8-ep3-optadamw-maskupdate,cnl,40.0,0,1e-8,3,adamw,update,0.9691358024691358,0.13583815028901733,0.030864197530864224
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-8-ep3-optadamw-maskgradient,cnl,40.0,0,1e-8,3,adamw,gradient,1.0,0.06358381502890173,0.0
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-8-ep3-optadamw-maskupdate,cnl,20.0,0,1e-8,3,adamw,update,0.9753086419753086,0.1430635838150289,0.024691358024691357
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-8-ep3-optadamw-maskgradient,cnl,20.0,0,1e-8,3,adamw,gradient,1.0,0.08526011560693642,0.0
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-8-ep3-optadamw-maskupdate,cnl,10.0,0,1e-8,3,adamw,update,1.0,0.18063583815028905,0.0
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-8-ep3-optadamw-maskgradient,cnl,10.0,0,1e-8,3,adamw,gradient,1.0,0.1315028901734104,0.0
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-8-ep2-optsgd-maskupdate,cnl,100.0,0,1e-8,2,sgd,update,0.938118811881188,0.19508670520231217,0.06188118811881205
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-8-ep2-optsgd-maskgradient,cnl,100.0,0,1e-8,2,sgd,gradient,0.938118811881188,0.19508670520231217,0.06188118811881205
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-8-ep2-optsgd-maskupdate,cnl,80.0,0,1e-8,2,sgd,update,0.9473684210526316,0.18786127167630057,0.05263157894736836
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-8-ep2-optsgd-maskgradient,cnl,80.0,0,1e-8,2,sgd,gradient,0.9473684210526316,0.18786127167630057,0.05263157894736836
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-8-ep2-optsgd-maskupdate,cnl,60.0,0,1e-8,2,sgd,update,0.9380165289256198,0.1965317919075145,0.06198347107438018
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-8-ep2-optsgd-maskgradient,cnl,60.0,0,1e-8,2,sgd,gradient,0.9380165289256198,0.1965317919075145,0.06198347107438018
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-8-ep2-optsgd-maskupdate,cnl,40.0,0,1e-8,2,sgd,update,0.9567901234567902,0.19797687861271676,0.043209876543209846
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-8-ep2-optsgd-maskgradient,cnl,40.0,0,1e-8,2,sgd,gradient,0.9567901234567902,0.19797687861271676,0.043209876543209846
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-8-ep2-optsgd-maskupdate,cnl,20.0,0,1e-8,2,sgd,update,0.9506172839506172,0.203757225433526,0.049382716049382824
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-8-ep2-optsgd-maskgradient,cnl,20.0,0,1e-8,2,sgd,gradient,0.9506172839506172,0.203757225433526,0.049382716049382824
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-8-ep2-optsgd-maskupdate,cnl,10.0,0,1e-8,2,sgd,update,0.975,0.20809248554913296,0.025000000000000022
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-8-ep2-optsgd-maskgradient,cnl,10.0,0,1e-8,2,sgd,gradient,0.975,0.20809248554913296,0.025000000000000022
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-8-ep2-optadamw-maskupdate,cnl,100.0,0,1e-8,2,adamw,update,0.9529702970297028,0.13728323699421963,0.04702970297029718
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-8-ep2-optadamw-maskgradient,cnl,100.0,0,1e-8,2,adamw,gradient,0.9727722772277227,0.11271676300578036,0.027227722772277252
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-8-ep2-optadamw-maskupdate,cnl,80.0,0,1e-8,2,adamw,update,0.9659442724458204,0.14017341040462428,0.03405572755417963
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-8-ep2-optadamw-maskgradient,cnl,80.0,0,1e-8,2,adamw,gradient,0.9721362229102168,0.11705202312138728,0.02786377708978316
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-8-ep2-optadamw-maskupdate,cnl,60.0,0,1e-8,2,adamw,update,0.9586776859504132,0.1416184971098266,0.04132231404958675
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-8-ep2-optadamw-maskgradient,cnl,60.0,0,1e-8,2,adamw,gradient,0.9793388429752066,0.12283236994219653,0.02066115702479343
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-8-ep2-optadamw-maskupdate,cnl,40.0,0,1e-8,2,adamw,update,0.9753086419753086,0.1416184971098266,0.024691358024691357
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-8-ep2-optadamw-maskgradient,cnl,40.0,0,1e-8,2,adamw,gradient,0.9814814814814816,0.1213872832369942,0.01851851851851838
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-8-ep2-optadamw-maskupdate,cnl,20.0,0,1e-8,2,adamw,update,0.9753086419753086,0.13728323699421963,0.024691358024691357
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-8-ep2-optadamw-maskgradient,cnl,20.0,0,1e-8,2,adamw,gradient,1.0,0.1286127167630058,0.0
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-8-ep2-optadamw-maskupdate,cnl,10.0,0,1e-8,2,adamw,update,0.975,0.15606936416184972,0.025000000000000022
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-8-ep2-optadamw-maskgradient,cnl,10.0,0,1e-8,2,adamw,gradient,1.0,0.14450867052023122,0.0
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-8-ep1-optsgd-maskupdate,cnl,100.0,0,1e-8,1,sgd,update,0.8935643564356436,0.24710982658959535,0.10643564356435642
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-8-ep1-optsgd-maskgradient,cnl,100.0,0,1e-8,1,sgd,gradient,0.8935643564356436,0.24710982658959535,0.10643564356435642
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-8-ep1-optsgd-maskupdate,cnl,80.0,0,1e-8,1,sgd,update,0.8947368421052632,0.2514450867052023,0.10526315789473684
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-8-ep1-optsgd-maskgradient,cnl,80.0,0,1e-8,1,sgd,gradient,0.8947368421052632,0.2514450867052023,0.10526315789473684
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-8-ep1-optsgd-maskupdate,cnl,60.0,0,1e-8,1,sgd,update,0.8884297520661157,0.24855491329479767,0.11157024793388426
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-8-ep1-optsgd-maskgradient,cnl,60.0,0,1e-8,1,sgd,gradient,0.8884297520661157,0.24855491329479767,0.11157024793388426
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-8-ep1-optsgd-maskupdate,cnl,40.0,0,1e-8,1,sgd,update,0.9074074074074074,0.25578034682080925,0.09259259259259256
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-8-ep1-optsgd-maskgradient,cnl,40.0,0,1e-8,1,sgd,gradient,0.9074074074074074,0.25578034682080925,0.09259259259259256
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-8-ep1-optsgd-maskupdate,cnl,20.0,0,1e-8,1,sgd,update,0.8888888888888888,0.2514450867052023,0.11111111111111116
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-8-ep1-optsgd-maskgradient,cnl,20.0,0,1e-8,1,sgd,gradient,0.8888888888888888,0.2514450867052023,0.11111111111111116
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-8-ep1-optsgd-maskupdate,cnl,10.0,0,1e-8,1,sgd,update,0.925,0.24421965317919075,0.07499999999999996
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-8-ep1-optsgd-maskgradient,cnl,10.0,0,1e-8,1,sgd,gradient,0.925,0.24421965317919075,0.07499999999999996
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-8-ep1-optadamw-maskupdate,cnl,100.0,0,1e-8,1,adamw,update,0.9554455445544554,0.1416184971098266,0.044554455445544594
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-8-ep1-optadamw-maskgradient,cnl,100.0,0,1e-8,1,adamw,gradient,0.9207920792079208,0.23410404624277456,0.07920792079207917
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-8-ep1-optadamw-maskupdate,cnl,80.0,0,1e-8,1,adamw,update,0.956656346749226,0.14884393063583817,0.04334365325077405
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-8-ep1-optadamw-maskgradient,cnl,80.0,0,1e-8,1,adamw,gradient,0.9380804953560372,0.2312138728323699,0.061919504643962786
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-8-ep1-optadamw-maskupdate,cnl,60.0,0,1e-8,1,adamw,update,0.950413223140496,0.15173410404624277,0.04958677685950397
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-8-ep1-optadamw-maskgradient,cnl,60.0,0,1e-8,1,adamw,gradient,0.9049586776859504,0.22109826589595377,0.0950413223140496
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-8-ep1-optadamw-maskupdate,cnl,40.0,0,1e-8,1,adamw,update,0.9691358024691358,0.14017341040462428,0.030864197530864224
